year;region;region_oktmo;city;city_oktmo;air_general_level;air_standard_index;air_repeatability;air_qcp;air_solid_emissions;air_so_emissions;air_no_emissions;air_co_emissions;air_population;air_stantions
2019;Сахалинская область;64000000;ЮЖНО-САХАЛИНСК;64701000;4;ВВ;65 ВВ, ст.4, 44 Ф, ст.1;ВВ, NO2, БП, Ф, Углерод (Cажа);0.56;0.24;2.19;15.5;199.0;3
2019;Свердловская область;65000000;ЕКАТЕРИНБУРГ;65701000;1;No substance;No substance;Ф;2.1;1.2;33.0;163.6;1526.9;8
2019;Свердловская область;65000000;КАМЕНСК-УРАЛЬСКИЙ;65740000;3;No substance;26 HF (ст.1, 2);ВВ, тв.НF, НF;1.6;0.4;3.9;9.6;167.8;2
2019;Свердловская область;65000000;КРАСНОТУРЬИНСК;65745000;2;No substance;21 ВВ (ст.2);ВВ, НF;0.6;0.1;6.1;9.4;61.1;2
2019;Свердловская область;65000000;НИЖНИЙ ТАГИЛ;65751000;2;No substance;No substance;Ф, БП;9.0;8.6;14.2;103.4;351.4;4
2019;Свердловская область;65000000;ПЕРВОУРАЛЬСК;65753000;1;No substance;No substance;NO2, БП;0.8;0.3;4.2;23.2;120.8;2
2019;Смоленская область;66000000;СМОЛЕНСК;66701000;1;No substance;No substance;ВВ;3.4;0.2;4.1;16.9;329.4;2+2
2019;Ставропольский край;07000000;КИСЛОВОДСК;07715000;1;No substance;No substance;No substance;0.01;0.03;0.6;5.4;129.6;1
2019;Ставропольский край;07000000;МИНЕРАЛЬНЫЕ ВОДЫ;07721000;-9;No substance;No substance;No substance;0.01;0.2;0.8;7.2;74.8;1
2019;Ставропольский край;07000000;НЕВИННОМЫССК;07724000;1;No substance;No substance;NO2;2.4;0.2;9.0;13.2;116.9;2
2019;Ставропольский край;07000000;ПЯТИГОРСК;07727000;1;No substance;No substance;No substance;0.1;0.1;1.2;5.3;145.9;1
2019;Ставропольский край;07000000;СТАВРОПОЛЬ;07701000;1;No substance;No substance;No substance;0.2;0.1;2.2;20.2;433.9;4
2019;Тамбовская область;68000000;ТАМБОВ;68701000;1;No substance;No substance;NO2;0.6;0.2;3.3;17.0;291.0;3+1
2019;Тверская область;28000000;ТВЕРЬ;28701000;1;No substance;No substance;ВВ;1.4;0.02;1.2;9.0;420.9;1
2019;Томская область;69000000;ТОМСК;69701000;1;No substance;No substance;No substance;18.6;6.1;31.0;188.6;575.4;7
2019;Тульская область;70000000;НОВОМОСКОВСК;70724000;1;No substance;No substance;Ф;1.0;0.1;3.6;9.3;123.2;3
2019;Тульская область;70000000;ТУЛА;70701000;1;No substance;No substance;NH3;3.0;2.2;6.3;75.6;479.1;5
2019;Тульская область;70000000;ЯСНАЯ ПОЛЯНА;70648408;1;No substance;No substance;ВВ, NH3, Ф, Метанол;-9.0;-9.0;-9.0;-9.0;0.8;2
2019;Тюменская область;71000000;ТОБОЛЬСК;71710000;1;No substance;No substance;ВВ;0.2;0.3;5.3;13.6;102.2;3
2019;Тюменская область;71000000;ТЮМЕНЬ;71701000;1;No substance;No substance;No substance;0.8;0.7;28.2;78.4;788.7;5
2019;Удмуртская Республика;94000000;ИЖЕВСК;94701000;1;No substance;No substance;Ф;0.6;0.4;10.8;50.5;648.2;4+2м
2019;Ульяновская область;73000000;ДИМИТРОВГРАД;73705000;1;No substance;No substance;Ф;0.1;0.04;0.8;5.6;114.2;2
2019;Ульяновская область;73000000;ИНЗА;73610101;1;No substance;No substance;No substance;0.1;0.0;0.02;0.1;17.7;1
2019;Ульяновская область;73000000;КРАСНЫЙ ГУЛЯЙ;73636153;1;No substance;No substance;Ф;-9.0;-9.0;-9.0;-9.0;3.2;1
2019;Ульяновская область;73000000;НОВОСПАССКОЕ;73629151;1;No substance;No substance;Ф;0.1;0.0;0.1;0.1;12.7;1
2019;Ульяновская область;73000000;НОВОУЛЬЯНОВСК;73715000;2;No substance;No substance;ВВ, Ф;0.01;0.0;0.03;0.05;17.8;1
2019;Ульяновская область;73000000;УЛЬЯНОВСК;73701000;2;No substance;No substance;Ф;0.9;0.4;6.9;31.4;649.4;4+1
2019;Хабаровский край;08000000;КОМСОМОЛЬСК-НА-АМУРЕ;08709000;3;БП;No substance;ВВ, БП;3.1;2.4;5.8;11.6;246.6;4+эп
2019;Хабаровский край;08000000;НИКОЛАЕВСК-НА-АМУРЕ;08631101;1;No substance;No substance;No substance;0.0;0.0;0.8;1.1;18.2;1
2019;Хабаровский край;08000000;ХАБАРОВСК;08701000;1;No substance;No substance;No substance;8.7;8.7;16.8;32.8;617.5;4
2019;Хабаровский край;08000000;ЧЕГДОМЫН;08614151;3;БП;No substance;ВВ, БП, Ф;0.6;0.1;0.5;2.0;12.6;1
2019;Ханты-Мансийский автономный округ – Югра;71800000;БЕЛОЯРСКИЙ;71811151;1;No substance;No substance;Ф;0.24;0.07;16.3;39.4;19.8;1
2019;Ханты-Мансийский автономный округ – Югра;71800000;БЕРЕЗОВО;71812000;1;No substance;No substance;No substance;0.3;0.011;2.4;4.2;7.5;1
2019;Ханты-Мансийский автономный округ – Югра;71800000;НЕФТЕЮГАНСК;71874000;1;No substance;No substance;No substance;0.11;0.34;0.45;0.64;127.7;1
2019;Ханты-Мансийский автономный округ – Югра;71800000;НИЖНЕВАРТОВСК;71875000;1;No substance;No substance;NO2;8.2;0.2;1.5;2.5;275.0;1
2019;Ханты-Мансийский автономный округ – Югра;71800000;РАДУЖНЫЙ;71877000;2;No substance;No substance;Ф;0.24;0.14;0.7;2.1;43.5;1
2019;Ханты-Мансийский автономный округ – Югра;71800000;СУРГУТ;71876000;1;No substance;No substance;No substance;0.6;0.5;39.5;43.6;373.9;2
2019;Ханты-Мансийский автономный округ – Югра;71800000;ХАНТЫ-МАНСИЙСК;71871000;1;No substance;No substance;No substance;0.012;0.01;0.2;0.3;100.2;1
2019;Челябинская область;75000000;ЗЛАТОУСТ;75712000;2;No substance;No substance;ВВ, БП, Ф;0.2;0.1;1.0;8.2;165.4;2
2019;Челябинская область;75000000;МАГНИТОГОРСК;75738000;3;Свинец;No substance;ВВ, БП, Ф;17.3;9.9;19.2;170.2;413.0;5+1
2019;Челябинская область;75000000;ЧЕЛЯБИНСК;75701000;2;No substance;No substance;БП, HF;19.6;17.2;29.6;148.1;1200.7;8
2019;Чувашская Республика;97000000;НОВОЧЕБОКСАРСК;97710000;1;No substance;No substance;No substance;0.4;0.04;1.6;4.8;126.7;1
2019;Чувашская Республика;97000000;ЧЕБОКСАРЫ;97701000;1;No substance;No substance;ВВ;0.8;0.35;3.3;20.3;492.3;3
2019;Чукотский автономный округ;77000000;АНАДЫРЬ;77701000;-9;No substance;No substance;No substance;0.9;0.1;0.4;1.9;15.8;1
2019;Чукотский автономный округ;77000000;ПЕВЕК;77705000;-9;No substance;No substance;No substance;1.4;0.4;0.7;1.6;4.1;1
2019;Ямало-Ненецкий автономный округ;71900000;САЛЕХАРД;71951000;1;No substance;No substance;No substance;0.5;0.06;0.8;3.0;49.2;1
2019;Ярославская область;78000000;ПЕРЕСЛАВЛЬ-ЗАЛЕССКИЙ;78705000;1;No substance;No substance;No substance;0.02;0.002;0.05;0.09;38.3;1
2019;Ярославская область;78000000;РЫБИНСК;78715000;1;No substance;No substance;No substance;1.1;0.2;1.7;10.3;186.6;2
2019;Ярославская область;78000000;ЯРОСЛАВЛЬ;78701000;1;No substance;No substance;ВВ;9.2;14.9;12.6;35.8;609.8;5
2019;г. Москва;45000000;МОСКВА;45000000;2;No substance;No substance;NO2, NH3;3.4;12.2;106.1;620.2;12615.3;17+эп
2019;г. Санкт-Петербург;40000000;САНКТ-ПЕТЕРБУРГ;40000000;1;No substance;No substance;NO2, О3;5.3;4.2;65.6;404.5;5383.9;9+12
2019;г. Севастополь;67000000;СЕВАСТОПОЛЬ;67000000;1;No substance;No substance;No substance;0.2;0.2;4.1;27.5;443.2;1
2020;Алтайский край;01000000;БАРНАУЛ;01701000;3;БП;No substance;ВВ, БП;9.5;13.0;10.1;6.8;632.4;5
2020;Алтайский край;01000000;БИЙСК;01705000;2;No substance;No substance;БП, ВВ, NO2;2.7;6.3;5.4;9.1;199.5;3+эп
2020;Амурская область;10000000;БЛАГОВЕЩЕНСК;10701000;2;No substance;No substance;БП;12.5;11.9;8.9;15.8;226.4;1
2020;Амурская область;10000000;ЗЕЯ;10712000;1;No substance;No substance;Ф;0.2;0.2;0.1;0.5;23.0;1
2020;Амурская область;10000000;ТЫНДА;10732000;1;No substance;No substance;No substance;0.1;0.1;0.1;0.7;33.2;1+эп
2020;Архангельская область;11000000;АРХАНГЕЛЬСК;11701000;2;БП;No substance;No substance;3.0;1.5;2.8;5.9;347.7;3
2020;Архангельская область;11000000;КОРЯЖМА;11708000;1;No substance;No substance;No substance;1.5;0.2;5.2;3.4;36.0;1
2020;Архангельская область;11000000;НОВОДВИНСК;11715000;2;БП;No substance;No substance;7.7;12.7;5.3;1.3;37.9;2
2020;Архангельская область;11000000;СЕВЕРОДВИНСК;11730000;1;No substance;No substance;No substance;4.9;3.4;5.2;0.3;182.1;2
2020;Астраханская область;12000000;АКСАРАЙСКИЙ;12630404;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2020;Астраханская область;12000000;АСТРАХАНЬ;12701000;3;No substance;No substance;Ф;1.9;6.5;4.9;12.1;529.8;5
2020;Астраханская область;12000000;БУЗАН;12630412;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2020;Астраханская область;12000000;ДОСАНГ;12630406;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1+1
2020;Астраханская область;12000000;КОМСОМОЛЬСКИЙ;12630406;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2020;Астраханская область;12000000;НАРИМАНОВ;12640101;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2020;Астраханская область;12000000;СЕИТОВКА;12630444;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2020;Белгородская область;14000000;БЕЛГОРОД;14701000;1;No substance;No substance;No substance;0.9;0.04;2.2;1.8;394.0;4
2020;Белгородская область;14000000;ГУБКИН;14730000;1;No substance;No substance;No substance;7.0;17.9;3.9;12.5;87.0;1
2020;Белгородская область;14000000;СТАРЫЙ ОСКОЛ;14740000;1;No substance;No substance;Ф;9.7;7.9;11.8;17.5;224.0;3
2020;Брянская область;15000000;БРЯНСК;15701000;1;No substance;No substance;No substance;7.8;1.0;9.6;22.0;420.0;4
2020;Владимирская область;17000000;ВЛАДИМИР;17701000;1;No substance;No substance;No substance;0.4;0.1;1.2;1.2;348.3;4
2020;Волгоградская область;18000000;ВОЛГОГРАД;18701000;1;No substance;No substance;No substance;1.4;3.6;9.0;38.1;1008.2;4
2020;Волгоградская область;18000000;ВОЛЖСКИЙ;18710000;1;No substance;No substance;No substance;1.5;5.0;5.4;31.0;325.2;1
2020;Волгоградская область;18000000;СВЕТЛЫЙ ЯР;18649151;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2020;Вологодская область;19000000;ВОЛОГДА;19701000;1;No substance;No substance;No substance;1.4;0.5;0.9;2.0;310.3;2
2020;Вологодская область;19000000;ЧЕРЕПОВЕЦ;19730000;2;No substance;No substance;NO, CS2;15.4;29.1;16.6;208.6;314.8;4
2020;Воронежская область;20000000;ВОРОНЕЖ;20701000;2;No substance;No substance;NO2, Ф;1.8;0.1;14.0;68.9;1058.0;5
2020;Еврейская автономная область;99000000;БИРОБИДЖАН;99701000;2;No substance;No substance;ВВ, БП;2.8;1.4;1.7;4.6;71.8;1+эп
2020;Забайкальский край;76000000;КРАСНОКАМЕНСК;76621101;1;No substance;No substance;NO2;7.5;5.5;1.8;0.5;51.4;1
2020;Забайкальский край;76000000;ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ;76715000;1;No substance;No substance;БП;0.6;2.0;0.2;1.8;15.8;1
2020;Забайкальский край;76000000;ЧИТА;76701000;4;БП;No substance;ВВ, О3, БП;8.8;8.2;6.9;29.1;351.8;5
2020;Ивановская область;24000000;ИВАНОВО;24701000;2;No substance;No substance;NO2, Ф;0.3;0.2;3.2;0.9;404.6;2
2020;Ивановская область;24000000;ПРИВОЛЖСК;24620106;1;No substance;No substance;NO2;0.02;0.01;0.06;0.2;15.3;1
2020;Иркутская область;25000000;АНГАРСК;25703000;3;БП;No substance;NO2, БП, РМ10;26.2;102.5;23.0;9.9;225.6;4+эп
2020;Иркутская область;25000000;БАЙКАЛЬСК;25634108;1;No substance;No substance;О3;0.35;0.12;0.07;0.08;12.5;2
2020;Иркутская область;25000000;БИРЮСИНСК;25636105;1;No substance;No substance;БП;-9.0;-9.0;-9.0;-9.0;8.4;1
2020;Иркутская область;25000000;БРАТСК;25714000;3;БП;No substance;ВВ, БП;14.5;13.3;6.9;82.1;226.3;5
2020;Иркутская область;25000000;ВИХОРЕВКА;25604103;4;БП;No substance;ВВ, БП;-9.0;-9.0;-9.0;-9.0;20.8;1
2020;Иркутская область;25000000;ЗИМА;25720000;4;БП;No substance;БП;0.04;0.08;0.01;0.1;30.5;2+эп
2020;Иркутская область;25000000;ИРКУТСК;25701000;3;БП;No substance;ВВ, NO2, БП;9.6;45.1;12.0;35.5;623.6;7+1
2020;Иркутская область;25000000;КУЛТУК;25634162;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;3.7;1
2020;Иркутская область;25000000;ЛИСТВЯНКА;25612160;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;2.0;1
2020;Иркутская область;25000000;МЕГЕТ;25703000;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;9.0;1
2020;Иркутская область;25000000;САЯНСК;25726000;1;No substance;No substance;БП;4.0;17.6;3.2;0.1;38.7;1
2020;Иркутская область;25000000;СВИРСК;25746000;4;БП;No substance;ВВ, БП;0.2;0.2;0.2;0.7;12.8;1
2020;Иркутская область;25000000;СЛЮДЯНКА;25634101;1;No substance;No substance;No substance;0.4;1.0;0.4;0.1;18.2;1
2020;Иркутская область;25000000;ТУЛУН;25732000;-9;No substance;No substance;NO2, БП;0.2;1.2;0.1;1.8;39.7;1
2020;Иркутская область;25000000;УСОЛЬЕ-СИБИРСКОЕ;25736000;4;БП;No substance;NO2, БП;3.7;13.0;2.6;0.3;76.0;2+эп
2020;Иркутская область;25000000;УСТЬ-ИЛИМСК;25738000;1;No substance;No substance;NO2;12.4;8.2;7.9;4.9;80.4;3
2020;Иркутская область;25000000;ЧЕРЕМХОВО;25745000;4;БП;No substance;ВВ, NO2, БП;1.51;1.87;0.81;0.23;50.1;2
2020;Иркутская область;25000000;ШЕЛЕХОВ;25655101;4;БП;No substance;NO2, О3, БП;7.4;7.3;18.8;1.2;48.4;2
2020;Калининградская область;27000000;КАЛИНИНГРАД;27701000;2;No substance;No substance;Ф, БП;1.7;1.6;5.5;31.9;489.4;5
2020;Калужская область;29000000;КАЛУГА;29701000;2;No substance;No substance;NO2;0.5;0.02;1.4;2.6;332.0;2
2020;Камчатский край;30000000;ЕЛИЗОВО;30607101;1;No substance;No substance;No substance;1.3;1.0;0.5;2.8;39.3;1
2020;Камчатский край;30000000;ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ;30701000;1;No substance;No substance;No substance;0.7;3.7;2.5;1.4;179.6;5
2020;Карачаево-Черкесская Республика;91000000;ЧЕРКЕССК;91701000;-9;No substance;No substance;No substance;0.1;0.0;0.2;0.3;123.2;1
2020;Кемеровская область;32000000;КЕМЕРОВО;32701000;3;БП;No substance;БП;10.0;14.4;11.2;13.4;556.4;8
2020;Кемеровская область;32000000;НОВОКУЗНЕЦК;32731000;3;БП;No substance;БП;26.5;43.5;14.6;181.6;549.4;8
2020;Кемеровская область;32000000;ПРОКОПЬЕВСК;32737000;1;No substance;No substance;ВВ;2.8;1.1;1.7;5.1;190.3;2
2020;Кировская область;33000000;КИРОВ;33701000;1;No substance;No substance;БП;4.9;2.3;5.5;3.4;513.0;5
